country,source,date,title,summary,agency,url
US,Federal Register,2025-03-17,Extension of the Attainment Date of the Coachella Valley Extreme Nonattainment Area Under the 1997 Ozone National Ambient Air Quality Standards,"The Environmental Protection Agency (EPA) is proposing to grant a one-year extension of the ""Extreme"" attainment date for the 1997 ozone national ambient air quality standards (NAAQS) to the Riverside County (Coachella Valley) ozone nonattainment area (""Coachella Valley""). This action is based on the EPA's evaluation of air quality monitoring data and the extension request submitted by the State of California. We are taking comments on this proposal and plan to follow with a final action.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/03/17/2025-04035/extension-of-the-attainment-date-of-the-coachella-valley-extreme-nonattainment-area-under-the-1997
US,Federal Register,2025-03-11,Receipt of a Pesticide Petition Filed for Residues of Pesticide Chemicals in or on Various Commodities (December 2024),This document announces the Agency's receipt of an initial filing of a pesticide petition requesting the establishment or modification of regulations for residues of pesticide chemicals in or on various commodities.,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/03/11/2025-03871/receipt-of-a-pesticide-petition-filed-for-residues-of-pesticide-chemicals-in-or-on-various
US,Federal Register,2025-03-07,Air Plan Approval; Alabama; Administrative Corrections and VOC Definition,"The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision submitted by the State of Alabama, through the Alabama Department of Environmental Management (ADEM) on December 20, 2023. The revision modifies the State's air quality regulations as incorporated into the SIP by changing the definition of ""volatile organic compounds"" (VOC) to be consistent with Federal regulations. The revision also addresses typographical errors and increases clarity and consistency with EPA's definitions and Alabama's Legislative Services Agency requirements.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/03/07/2025-03608/air-plan-approval-alabama-administrative-corrections-and-voc-definition
US,Federal Register,2025-03-04,C.I. Pigment Violet 29 (PV29); Regulation Under the Toxic Substances Control Act (TSCA); Reopening of Comment Period,"In the Federal Register of January 14, 2025, EPA proposed a regulation to address the unreasonable risk of injury to human health presented by C.I. Pigment Violet 29 (CASRN 81-33-4, also known as PV29), under its conditions of use as documented in EPA's January 2021 Risk Evaluation for PV29 and the September 2022 Revised Risk Determination for PV29 prepared under TSCA. This document reopens the comment period, which is scheduled to end on February 28, 2025, for 60 days.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/03/04/2025-03515/ci-pigment-violet-29-pv29-regulation-under-the-toxic-substances-control-act-tsca-reopening-of
US,Federal Register,2025-02-28,Air Plan Approval; Ohio; Regional Haze Plan for the Second Implementation Period,"The Environmental Protection Agency (EPA) is reopening the public comment period for 15 days for a proposed rule published August 30, 2024. Reopening the public comment period is focused exclusively on the references to various permit conditions within three Director's Final Findings and Orders (DFFOs) included in the docket that were issued by the Ohio Environmental Protection Agency (Ohio EPA) as those conditions apply to the limits in the DFFOs for Cardinal Power Plant, Ohio Valley Electric Corp.--Kyger Creek, and General James M. Gavin Power Plant.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/02/28/2025-03196/air-plan-approval-ohio-regional-haze-plan-for-the-second-implementation-period
US,Federal Register,2025-02-26,Review of National Emission Standards for Hazardous Air Pollutants for Polyether Polyols Production Industry; Extension of Comment Period,"On December 27, 2024, the U.S. Environmental Protection Agency (EPA) proposed a rule titled ""Review of National Emission Standards for Hazardous Air Pollutants for Polyether Polyols Production Industry."" The EPA is extending the comment period on this proposed rule, which was scheduled to close on February 25, 2025. The comment period will now remain open until March 18, 2025, to allow additional time for stakeholders to review and comment on the proposal.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/02/26/2025-03144/review-of-national-emission-standards-for-hazardous-air-pollutants-for-polyether-polyols-production
US,Federal Register,2025-02-21,"Two Proposed Rules Published by the Environmental Protection Agency With Comment Periods That Close February 18, 2025, to February 20, 2025; Reopening of Comment Periods","This reopens the comment period for 30 days for two proposed rules published by the Environmental Protection Agency in the Federal Register on January 17, 2025, and January 21, 2025. This document reopens the comment period for two proposed rules with comments periods that closed February 18, 2025, and February 20, 2025. Additional details about these actions can be found in the SUPPLEMENTARY INFORMATION section of this document.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/02/21/2025-02913/two-proposed-rules-published-by-the-environmental-protection-agency-with-comment-periods-that-close
US,Federal Register,2025-02-20,Pesticides; Petition Seeking Rulemaking To Modify Labeling Requirements for Pesticides and Devices; Extension of Comment Period,"In the Federal Register of January 21, 2025, EPA announced the availability of and sought public comment on a petition received from the Attorneys General of the States of Nebraska, Iowa, Alabama, Arkansas, Georgia, Indiana, Louisiana, Montana, North Dakota, South Carolina, and South Dakota requesting the Agency initiate rulemaking to amend the existing pesticide labeling regulations under the Federal Insecticide, Rodenticide, and Fungicide Act (FIFRA). This document extends the comment period, which was scheduled to end on February 20, 2025, for an additional 30 days.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/02/20/2025-02856/pesticides-petition-seeking-rulemaking-to-modify-labeling-requirements-for-pesticides-and-devices
US,Federal Register,2025-02-20,Chlorpyrifos; Tolerance Revocation; Reopening of the Comment Period,"In the Federal Register of December 10, 2024, EPA issued a proposed rule to revoke all tolerances for residues of chlorpyrifos, except for those associated with the use of chlorpyrifos on the following crops: alfalfa, apple, asparagus, tart cherry, citrus, cotton, peach, soybean, strawberry, sugar beet, and spring and winter wheat. The proposal also addresses the request to revoke all chlorpyrifos tolerances contained in the September 12, 2007, petition submitted by the Natural Resources Defense Council (NRDC) and Pesticide Action Network North America (PANNA).","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/02/20/2025-02788/chlorpyrifos-tolerance-revocation-reopening-of-the-comment-period
US,Federal Register,2025-01-22,National Emission Standards for Hazardous Air Pollutants: Chemical Manufacturing Area Sources Technology Review,"The Environmental Protection Agency (EPA) is proposing to establish a new area source category to address chemical manufacturing process units (CMPUs) using ethylene oxide (EtO). The EPA is proposing to list EtO in table 1 to the National Emission Standards for Hazardous Air Pollutants (NESHAP) for Chemical Manufacturing Area Sources (referred to as the CMAS NESHAP in this document) and to add EtO- specific requirements to the CMAS NESHAP. The EPA is also proposing to add a fenceline monitoring program for EtO. In addition, the EPA is proposing new requirements for pressure vessels and pressure relief devices (PRDs). This proposal also presents the results of the EPA's technology review of the CMAS NESHAP as required under the Clean Air Act (CAA). As part of this technology review, the EPA is proposing to add new leak detection and repair (LDAR) requirements to the CMAS NESHAP for equipment leaks in organic HAP service and heat exchange systems. The EPA is also proposing performance testing once every 5 years and to add provisions for electronic reporting. We estimate that the proposed amendments to the CMAS NESHAP, excluding the proposed EtO emission standards, would reduce hazardous air pollutant (HAP) emissions from emission sources by approximately 158 tons per year (tpy). Additionally, the proposed EtO emission standards are expected to reduce EtO emissions by approximately 4.6 tpy.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/22/2025-00685/national-emission-standards-for-hazardous-air-pollutants-chemical-manufacturing-area-sources
US,Federal Register,2025-01-21,Air Plan Revisions; California Air Plan Revisions; San Joaquin Valley Unified Air Pollution Control District; Stationary Source Permits,"The Environmental Protection Agency (EPA) is proposing action on three permitting rules submitted as a revision to the San Joaquin Valley Unified Air Pollution Control District (SJVUAPCD or ""District"") portion of the California State Implementation Plan (SIP). These revisions concern the District's New Source Review (NSR) permitting program for new and modified sources of air pollution under section 110(a)(2)(C) and part D of title I of the Clean Air Act (CAA or ""Act""). This action will update the California SIP with rules that the District has revised to address deficiencies identified in a previous limited disapproval action and to incorporate other revisions related to NSR requirements. We are taking comments on this proposal and plan to follow with a final action. Elsewhere in this Federal Register, we are making an interim final determination that will defer the imposition of CAA sanctions associated with our previous limited disapproval action. This action also proposes to revise regulatory text to clarify that the SJVUAPCD is not subject to the federal implementation plan related to protection of visibility.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/21/2025-01220/air-plan-revisions-california-air-plan-revisions-san-joaquin-valley-unified-air-pollution-control
US,Federal Register,2025-01-21,Air Plan Disapproval; West Virginia; Regional Haze State Implementation Plan for the Second Implementation Period,"The Environmental Protection Agency (EPA) is proposing to disapprove a revision to West Virginia's State Implementation Plan (SIP) submitted by the West Virginia Department of Environmental Protection (WV DEP) on August 12, 2022. The SIP was submitted to satisfy applicable requirements under the Clean Air Act (CAA) and EPA's Regional Haze Rule (RHR) for the program's second planning period. If finalized, disapproval does not start a mandatory sanctions clock. The EPA is taking this action pursuant to sections 110 and 169A of the Clean Air Act.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/21/2025-01101/air-plan-disapproval-west-virginia-regional-haze-state-implementation-plan-for-the-second
US,Federal Register,2025-01-21,Air Plan Partial Approval and Partial Disapproval; South Carolina; Minor Source Permit Program Revisions,"The Environmental Protection Agency (EPA) is proposing to partially approve and partially disapprove changes to South Carolina's State Implementation Plan (SIP) to revise regulations prescribing minor source permit program requirements, including minor new source review (NSR) requirements as submitted by the State of South Carolina, through the South Carolina Department of Health and Environmental Control (SC DHEC), on the following dates: October 1, 2007; July 18, 2011; June 17, 2013; August 8, 2014; January 20, 2016; July 27, 2016; and April 24, 2020. This action is being proposed pursuant to the Clean Air Act (CAA or Act).","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/21/2025-00438/air-plan-partial-approval-and-partial-disapproval-south-carolina-minor-source-permit-program
US,Federal Register,2025-01-21,Pesticides; Petition Seeking Rulemaking To Modify Labeling Requirements for Pesticides and Devices,"The Environmental Protection Agency (EPA) is announcing the availability of and seeking public comment on a petition received from the Attorneys General of the States of Nebraska, Iowa, Alabama, Arkansas, Georgia, Indiana, Louisiana, Montana, North Dakota, South Carolina, and South Dakota requesting the Agency initiate rulemaking to amend the existing regulations under the Federal Insecticide, Rodenticide, and Fungicide Act (FIFRA). The Attorneys General believe the Agency should modify its requirements such that any state labeling requirements inconsistent with EPA's findings and conclusions from its human health risk assessment on human health effects, such as a pesticide's likelihood to cause cancer, birth defects, or reproductive harm, constitute misbranding.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/21/2025-00251/pesticides-petition-seeking-rulemaking-to-modify-labeling-requirements-for-pesticides-and-devices
US,Federal Register,2025-01-21,Clean Water Act Methods Update Rule 22 for the Analysis of Contaminants in Effluent,"The U.S. Environmental Protection Agency (EPA) is proposing to promulgate new methods and update the tables of approved methods for the Clean Water Act. The Clean Water Act requires the EPA to promulgate test procedures for the analysis of pollutants. Promulgating new methods and updating the tables of approved methods increases the quality and consistency of data collected for the purposes of the Clean Water Act. In this rule, the EPA proposes to add new EPA methods for per- and polyfluoroalkyl substances (PFAS) and polychlorinated biphenyl (PCB) congeners, and add methods previously published by voluntary consensus bodies that industries and municipalities would use for reporting under the EPA's National Pollutant Discharge Elimination System permit program. The EPA also proposes to withdraw the seven Aroclor (PCB mixtures) parameters. In addition, the EPA is proposing to simplify the sampling requirements for two volatile organic compounds, and make a series of minor corrections to existing tables of approved methods. This proposed rule does not mandate when a parameter must be monitored or establish a discharge limit.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/21/2024-29239/clean-water-act-methods-update-rule-22-for-the-analysis-of-contaminants-in-effluent
US,Federal Register,2025-01-17,"Reconsideration of Standards of Performance for New, Reconstructed, and Modified Sources and Emissions Guidelines for Existing Sources: Oil and Natural Gas Sector Climate Review; Correction","The Environmental Protection Agency (EPA) is modifying proposed amendments to the New Source Performance Standards and Emission Guidelines for Existing Sources for the Crude Oil and Natural Gas Source Category in response to petitions for reconsideration. This action corrects information collection estimates in the January 15, 2025 notice of proposed rulemaking.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/17/2025-01091/reconsideration-of-standards-of-performance-for-new-reconstructed-and-modified-sources-and-emissions
US,Federal Register,2025-01-17,"N-(1,3-Dimethylbutyl)-N′-phenyl-p-phenylenediamine (6PPD) and its transformation product, 6PPD-quinone; Regulatory Investigation under the Toxic Substances Control Act (TSCA); Extension of the Comment Period","In the Federal Register of November 19, 2024, EPA issued an advance notice of proposed rulemaking soliciting public comment on and any additional information relevant to the potential risks associated with N-(1,3-Dimethylbutyl)-N'-phenyl-p-phenylenediamine (6PPD) (CASRN 793-24-8, DTXSID 9025114) and its transformation product, 6PPD-quinone (CASRN 2754428-18-5, DTXSID 301034849). EPA is soliciting that information, along with information about potential alternatives and regulatory options, to help inform the Agency's consideration of potential future regulatory actions under the Toxic Substances Control Act (TSCA). With this document, EPA is extending the comment period by 60 days, from January 21, 2025, to March 24, 2025.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/17/2025-00731/n-13-dimethylbutyl-n-phenyl-p-phenylenediamine-6ppd-and-its-transformation-product-6ppd-quinone
US,Federal Register,2025-01-17,Air Plan Revisions; Arizona; Arizona Department of Environmental Quality,"The Environmental Protection Agency (EPA) is proposing an approval and a limited approval and limited disapproval of a State Implementation Plan (SIP) submission made by the State of Arizona to address emissions of particulate matter 10 micrometers in diameter or smaller (PM<INF>10</INF>) from agricultural operations. The SIP submission includes an amended statute, two definition rules, and two rules regulating crop and animal operations in Pinal County, Arizona. We are proposing action on local rules to regulate these emission sources under the Clean Air Act (CAA or ""Act""). We are taking comments on this proposal and plan to follow with a final action.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/17/2025-00115/air-plan-revisions-arizona-arizona-department-of-environmental-quality
US,Federal Register,2025-01-17,Toxics Release Inventory (TRI); Clarification of Toxic Chemicals Due to Automatic Additions of Per- and Polyfluoroalkyl Substances Under the National Defense Authorization Act,"The National Defense Authorization Act for Fiscal Year 2020 (NDAA) adds certain per- and polyfluoroalkyl substances (PFAS) automatically to the Toxics Release Inventory (TRI) beginning January 1 of the year following specific triggering events. The Environmental Protection Agency (EPA or Agency) is proposing to make conforming edits to the TRI regulation to explicitly include PFAS that are added to the TRI chemical list automatically pursuant to the NDAA in the regulation's definition of ""toxic chemical."" This edit confirms that the TRI supplier notification provision requires covered suppliers to notify customers receiving a mixture or other trade name product containing a TRI-listed chemical with the first shipment of each calendar year, with such a requirement beginning on January 1 of the applicable year; thus, supplier notifications are required as of January 1 for any NDAA-added PFAS.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/17/2024-31406/toxics-release-inventory-tri-clarification-of-toxic-chemicals-due-to-automatic-additions-of-per--and
US,Federal Register,2025-01-16,Hazardous and Solid Waste Management System: Disposal of Coal Combustion Residuals From Electric Utilities; Legacy CCR Surface Impoundments; Correction,"The Environmental Protection Agency (EPA or the Agency) is proposing to correct errors and clarify several provisions published in the Federal Register on May 8, 2024. This May 8, 2024 rule (Legacy Final Rule) established regulatory requirements for legacy coal combustion residuals (CCR) surface impoundments and CCR management units, among other things, under the Resource Conservation and Recovery Act (RCRA). This proposal seeks comment on issues discussed in a direct final rule to correct errors and clarify in the Legacy Final Rule.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/16/2025-00847/hazardous-and-solid-waste-management-system-disposal-of-coal-combustion-residuals-from-electric
US,Federal Register,2025-01-16,Standards of Performance for New Stationary Sources and Emission Guidelines for Existing Sources: Large Municipal Waste Combustors Voluntary Remand Response and 5-Year Review; Reopening of Comment Period,"The Environmental Protection Agency (EPA) is reopening the comment period on the proposed Standards of Performance for New Stationary Sources and Emission Guidelines for Existing Sources: Large Municipal Waste Combustors Voluntary Remand Response and 5-Year Review. The original proposed rule was published on January 23, 2024, with a 60-day comment period closing March 25, 2024. With this notification, EPA is reopening the public comment period for an additional 6 months, from January 16, 2025, to July 16, 2025.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/16/2025-00648/standards-of-performance-for-new-stationary-sources-and-emission-guidelines-for-existing-sources
US,Federal Register,2025-01-15,Air Plan Approval; Kansas; Annual Emission Inventory and Fees,"The Environmental Protection Agency (EPA) is proposing to approve revisions to the State Implementation Plan (SIP) and Operating Permits Program and the 112(l)plan submitted by the State of Kansas on February 20, 2023. The revised Kansas rules update the Class I emission fee and emissions inventory regulations, establish a Class II fee schedule and ensure that Kansas's Operating Permits Program is adequately funded. Approval of these revisions ensures consistency between the State and federally-approved rules and does not impact air quality.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/15/2024-31626/air-plan-approval-kansas-annual-emission-inventory-and-fees
US,Federal Register,2025-01-15,"Reconsideration of Standards of Performance for New, Reconstructed, and Modified Sources and Emissions Guidelines for Existing Sources: Oil and Natural Gas Sector Climate Review","The Environmental Protection Agency (EPA) is proposing amendments to the New Source Performance Standards and Emission Guidelines for Existing Sources for the Crude Oil and Natural Gas Source Category in response to petitions for reconsideration. Specifically, this action proposes discrete technical changes to two different aspects of the rules. First, this action proposes discrete technical changes to the temporary flaring provisions for associated gas in certain situations. Second, this action proposes discrete technical changes to the vent gas net heating value (NHV) continuous monitoring requirements and alternative performance test (sampling demonstration) option for flares and enclosed combustion devices. In a letter dated May 6, 2024, the EPA notified petitioners and the public that the Agency granted reconsideration on these two aspects of the March 8, 2024 (89 FR 16820) final rule. These amendments neither propose changes to any other aspect of the final rule, nor propose to alter the substance of any emission standards within the final rule. Also, in this action, the EPA proposes to make formatting changes to the regulatory text to meet the required formatting standards of the Office of the Federal Register.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/15/2024-31227/reconsideration-of-standards-of-performance-for-new-reconstructed-and-modified-sources-and-emissions
US,Federal Register,2025-01-14,C.I. Pigment Violet 29 (PV29); Regulation Under the Toxic Substances Control Act (TSCA),"The Environmental Protection Agency (EPA or Agency) is proposing to address the unreasonable risk of injury to human health presented by C.I. Pigment Violet 29 (CASRN 81-33-4, also known as PV29), under its conditions of use as documented in EPA's January 2021 Risk Evaluation for PV29 and the September 2022 Revised Risk Determination for PV29 prepared under TSCA. TSCA requires that EPA address by rule any unreasonable risk of injury to health or the environment identified in a TSCA risk evaluation and apply requirements to the extent necessary so the chemical no longer presents unreasonable risk. To address the identified unreasonable risk, EPA is proposing requirements to protect workers from the unreasonable risk of PV29 during manufacturing and processing, certain industrial and commercial uses of the chemical, and disposal, while also allowing for a reasonable transition period prior to enforcement of said requirements.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/14/2024-30931/ci-pigment-violet-29-pv29-regulation-under-the-toxic-substances-control-act-tsca
US,Federal Register,2025-01-13,Receipt of a Pesticide Petition Filed for Residues of Pesticide Chemicals in or on Various Commodities (November 2024),This document announces the Agency's receipt of an initial filing of a pesticide petition requesting the establishment or modification of regulations for residues of pesticide chemicals in or on various commodities.,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/13/2024-31405/receipt-of-a-pesticide-petition-filed-for-residues-of-pesticide-chemicals-in-or-on-various
US,Federal Register,2025-01-10,Federal Baseline Water Quality Standards for Indian Reservations; Withdrawal of Proposed Rule,"The Environmental Protection Agency (the EPA or agency) is withdrawing the proposed rule entitled ""Federal Baseline Water Quality Standards for Indian Reservations,"" which published in the Federal Register on May 5, 2023. The EPA is electing to withdraw and not finalize the proposed rule at this time. Instead, the EPA intends to focus the agency's resources on engaging with Tribes to support Tribes' efforts to seek authority to administer their own water quality standards (WQS) program under the Clean Water Act's provision for eligible Tribes to be treated in a similar manner as states (TAS). The EPA will continue to work closely with, and offer support to, Tribes that are interested in pursuing TAS to administer a WQS program and developing their own WQS under the Clean Water Act.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/10/2024-31219/federal-baseline-water-quality-standards-for-indian-reservations-withdrawal-of-proposed-rule
US,Federal Register,2025-01-08,"Air Plan Approval; AK, Fairbanks North Star Borough; 2006 24-Hour PM2.5 Serious Area and 189(d) Plan","The Environmental Protection Agency (EPA) is proposing to approve the state implementation plan (SIP) revisions submitted by the State of Alaska (Alaska or the State) on December 4, 2024, to address Clean Air Act requirements for the 2006 24-hour fine particulate matter (PM<INF>2.5</INF>) national ambient air quality standards in the Fairbanks North Star Borough Serious PM<INF>2.5</INF> nonattainment area. Alaska's submission includes SIP revisions to meet nonattainment planning requirements for emissions inventories, modeling and sulfur dioxide precursor demonstration for major stationary sources, control measures, attainment projections and progress to attainment and associated motor vehicle emissions budgets, and contingency measures. The EPA is also starting the adequacy process for the budgets.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/01/08/2024-30648/air-plan-approval-ak-fairbanks-north-star-borough-2006-24-hour-pm25-serious-area-and-189d-plan
